	지점번호	지점명	일시	강수량(mm)	1시간최다강수량(mm)	1시간최다강수량시각	
105	강릉	2017-04-09	6.5	2.0	02:40	
105	강릉	2017-04-11	1.0	0.5	06:25	
105	강릉	2017-04-14	2.5	2.0	17:44	
105	강릉	2017-04-17	13.5	4.0	14:11	
105	강릉	2017-04-18	2.5	1.0	15:51	
105	강릉	2017-04-22	0.3	0.3	00:01	
105	강릉	2017-05-09	1.5	1.5	20:04	
105	강릉	2017-05-10	1.0	0.5	13:19	
105	강릉	2017-05-13	8.5	6.0	16:14	
105	강릉	2017-05-24	13.5	5.0	03:42	
105	강릉	2017-05-26	0.5	0.4	13:01	
105	강릉	2017-06-01	11.0	5.0	19:02	
105	강릉	2017-06-02	0.2	0.2		
105	강릉	2017-06-04	2.0	2.0	21:18	
105	강릉	2017-06-06	4.0	3.0	19:39	
105	강릉	2017-06-07	1.0	0.5	01:02	
105	강릉	2017-06-13	1.0	1.0	16:25	
105	강릉	2017-06-24	5.0	4.5	17:13	
105	강릉	2017-06-26	3.0	3.0	20:10	
105	강릉	2017-07-01	2.0	2.5	23:05	
105	강릉	2017-07-02	95.5	22.0	22:33	
105	강릉	2017-07-03	29.5	12.5	00:21	
105	강릉	2017-07-04	6.0	2.0	00:07	
105	강릉	2017-07-07	0.5	0.5	22:16	
105	강릉	2017-07-08	23.5	12.5	10:20	
105	강릉	2017-07-09	0.2	0.2		
105	강릉	2017-07-10	5.5	3.0	18:41	
105	강릉	2017-07-11	14.5	10.5	02:30	
105	강릉	2017-07-15	2.0	0.5	09:11	
105	강릉	2017-07-16	10.0	6.5	06:34	
105	강릉	2017-07-21	0.4	0.4	23:41	
105	강릉	2017-07-22	21.0	15.0	06:25	
105	강릉	2017-07-23	11.5	3.5	09:41	
105	강릉	2017-07-24	4.0	2.0	19:44	
105	강릉	2017-07-25	1.0	0.5	17:27	
105	강릉	2017-07-28	4.0	3.0	07:02	
105	강릉	2017-07-29	5.0	2.0	03:37	
105	강릉	2017-07-31	2.0	1.0	09:23	
105	강릉	2017-08-01	0.1	0.1		
105	강릉	2017-08-02	0.5	0.5	03:46	
105	강릉	2017-08-06	3.5	3.5	19:50	
105	강릉	2017-08-07	5.5	5.5	03:01	
105	강릉	2017-08-09	21.5	7.5	12:21	
105	강릉	2017-08-10	48.0	8.5	15:56	
105	강릉	2017-08-11	83.5	38.0	06:09	
105	강릉	2017-08-13	0.5	0.5		
105	강릉	2017-08-14	29.0	7.5	11:21	
105	강릉	2017-08-15	92.5	16.5	06:30	
105	강릉	2017-08-16	57.0	11.5	08:26	
105	강릉	2017-08-17	11.5	2.0	01:21	
105	강릉	2017-08-18	15.5	14.0	16:29	
105	강릉	2017-08-19	9.5	4.0	08:47	
105	강릉	2017-08-20	19.5	5.0	10:26	
105	강릉	2017-08-21	3.0	2.5	22:16	
105	강릉	2017-08-22	1.0	0.5	00:01	
105	강릉	2017-08-23	4.0	2.5	19:01	
105	강릉	2017-08-24	29.5	27.0	15:24	
105	강릉	2017-08-28	9.0	6.0	19:40	
105	강릉	2017-09-06	0.3	0.1		
105	강릉	2017-09-11	14.0	3.0	08:12	
105	강릉	2017-09-15	0.1	0.1		
105	강릉	2017-09-16	0.2	0.1		
105	강릉	2017-09-17	6.0	2.0	16:43	
105	강릉	2017-09-19	13.5	7.0	21:53	
105	강릉	2017-09-27	7.6	3.0	19:48	
105	강릉	2017-09-28	4.0	2.0	00:54	
105	강릉	2017-10-01	1.0	0.8	22:54	
105	강릉	2017-10-02	9.5	2.0	05:54	
105	강릉	2017-10-03	19.0	6.0	09:34	
105	강릉	2017-10-04	0.2	0.1		
105	강릉	2017-10-06	17.0	3.0	13:20	
105	강릉	2017-10-07	4.5	1.5	14:53	
105	강릉	2017-10-10	10.5	5.0	11:46	
105	강릉	2017-10-11	24.0	7.0	06:07	
105	강릉	2017-10-12	1.0	0.5	13:53	
105	강릉	2017-10-13	0.1	0.1		
105	강릉	2017-10-18	2.0	0.5	09:55	
105	강릉	2017-10-19	0.5	0.5	18:58	
